gene	pval	padj	ctrlFirst	ctrlSecond	objFirst	objSecond	ctrlRatio	objRatio	ratioSD	fisher	fisher.adj	chisqr	chisqr.adj
CARHR129210	0.89126	1	698.229592582491	613.435616708561	640.77382069656	430.246258774812	0.532323025446318	0.598283667111852	0.104667005220332	0.00138667199392624	0.00543626076303794	0.00143932946542057	0.00488990204710228
CARHR129220	0.98531	1	2223.48320181051	2300.55961031287	640.873274240977	588.901060128533	0.491481467826099	0.521130793130062	0.0296181094944094	0.066810280802756	0.152749879330034	0.0700199538221912	0.139103568492175
CARHR129230	0.2543	1	1490.90080501685	1783.0114446016	272.221515133913	744.25748942333	0.455388138515503	0.267808300922543	0.147603897132914	3.61515400904536e-27	1.11328071234074e-25	3.62331916299012e-26	9.03891389549222e-25
CARHR129240	0.99762	1	293.054948887979	217.733265566509	138.477028004301	92.0977642643064	0.573730835197433	0.600573144366028	0.039952032508566	0.520214223761633	0.769742044589803	0.544833626896682	0.692068473754492
CARHR129250	0.2474	1	111.626092562138	220.835584746811	99.1386595540753	65.2903592598552	0.33575626961181	0.602926784269519	0.209511838705722	1.80296283132881e-08	1.5763256298021e-07	2.49264179741607e-08	1.85403614428665e-07
CARHR129260	0.99723	1	449.035615251944	355.730135828526	250.806425135846	207.805123140621	0.557970582929348	0.546882053185131	0.020913333712918	0.724281831747761	0.974276215974994	0.747132063399306	0.862359113535802
CARHR129270	0.52939	1	205.999529164697	107.134424939445	132.202496691849	126.73448967394	0.657863915633327	0.510558566959964	0.105457776427888	0.000339753237468595	0.00153622571919653	0.000498052926077014	0.00189014827079227
CARHR129290	0.20967	1	13.5424238687885	6.8029935584213	3.02909543648284	8.12421405433043	0.665625265111393	0.2715871409269	0.284283999972587	0.0617366719865873	0.143271264733497	0.0809791158574458	0.156236600995492
CARHR129300	0.04082	1	25.1179531069054	396.498133114245	106.381241599628	322.079685050653	0.059575414524697	0.248286914821661	0.11420866414341	6.39206013870051e-15	9.97087055356597e-14	5.79330035180032e-14	7.23605495864291e-13
CARHR129310	1	1	48.5779770558181	11.8650327090446	5.36553165227195	0	0.803698843667741	1	NA	0.575356095517386	0.825387196510171	0.583922058388719	0.726496993490952
CARHR129320	1	1	1.84570672996022	0	4.59055964703066	0	1	1	NA	1	1	NA	NA
CARHR129330	0.59033	1	83.9994714931463	19.4980844578349	38.635809460018	16.3271523872644	0.811608261869781	0.70294263921529	0.130598688409741	0.159174939268741	0.310001896058821	0.174780492828312	0.291103401646276
CARHR129340	1	1	0	0	15.2316893407114	7.46945914253423	NA	0.670965583611464	NA	1	1	NA	NA
CARHR129350	0.77695	1	127.553710696349	44.726032460576	255.541211453204	240.958557020567	0.740387165426429	0.514685459448917	0.172865271861652	1.93874670891018e-07	1.50119983261357e-06	3.9634904036965e-07	2.54430061707111e-06
CARHR129360	1	1	10.3077779719599	0	38.4929797105604	0	1	1	NA	1	1	NA	NA
CARHR129370	1	1	11.5749040250481	2.10724494265098	51.1738134227473	5.57668803328661	0.845985820822023	0.901733237765185	NA	0.652095310343567	0.905399685698578	0.911865110992263	0.984223331266264
CARHR129380	1	1	0	0	0	20.1296086901865	NA	0	NA	1	1	NA	NA
CARHR129390	0.99699	1	56.4837302106472	83.9824778870539	53.7471813267403	63.183901587635	0.402116145766247	0.45964836711636	0.208121288408435	0.375716468987128	0.606379179521301	0.422393343430022	0.57450043703675
CARHR129420	0.98	1	5441.95659287196	7332.68081550984	5097.05034185926	7451.51651214056	0.425996951530017	0.406185853823984	0.0389389759683033	0.00143590728477212	0.00561287815704769	0.0014476828068521	0.00491552642371404
CARHR129430	0.67147	1	403.071571301094	370.738847861357	187.871717690358	468.773235770123	0.520891889433805	0.286108522878741	0.144965962548161	1.6488857937174e-19	3.54626098961425e-18	4.15242897819286e-19	7.45469628799756e-18
CARHR129440	0.99239	1	301.701087075846	92.4885147399918	772.634303686109	321.933362412119	0.765370485893228	0.70588080355077	0.105726183966285	0.0217963030207934	0.0602337901426947	0.0282286469315653	0.0653387009160554
CARHR129450	1	1	0	85.3134669853264	0	134.772636674794	0	0	0	1	1	NA	NA
CARHR129460	0.93549	1	268.022734566321	107.771895759174	199.774372590428	45.7679717529828	0.713215977392154	0.813604566351404	0.170364818068137	0.00575515357883997	0.0190512980284116	0.00612255942193939	0.0175070543470739
CARHR129480	0.99123	1	240.547114137179	184.843047901624	175.5432254481	161.922067478028	0.565474088503338	0.52018156867624	0.0726286299301044	0.241820830750008	0.4308851329253	0.240155653405033	0.372873790901044
CARHR129490	1	1	13.9108467901903	4.49498011275507	0	0	0.755784940472532	NA	NA	1	1	NA	NA
CARHR129500	0.44553	1	709.196671953296	81.5130052941111	322.439164768797	56.7591658949347	0.896911587603339	0.850317996401551	0.0443201357347715	0.0260633203616076	0.0699628699651758	0.0268429492247232	0.0626014201847675
CARHR129510	1	1	2.22931099676877	0.867081893826996	8.34394596165107	0	0.719970325322584	1	NA	0.272727272727273	0.473380089100613	0.739216503382284	0.856533695117565
CARHR129520	0.24717	1	437.826875550842	317.572500799631	311.997854480917	435.963289728635	0.579596554164626	0.41713109951806	0.100414509444881	3.03073883339246e-10	3.20452109950423e-09	4.16637391869304e-10	3.75283190120612e-09
CARHR129530	0.86491	1	11963.5111161854	17051.1780063359	48094.5620795191	71148.4907438322	0.412326014098124	0.403332193706641	0.0362149787799069	0.00521203368568094	0.0174689398859238	0.00523750590291834	0.0152912638225193
CARHR129540	0.20304	1	368.491394533796	186.23670656654	211.179581809055	276.121419477091	0.664273891664892	0.433365786755379	0.189070305702248	7.90119349271292e-14	1.14588660221345e-12	1.14230167312842e-13	1.4017475187256e-12
CARHR129550	0.99144	1	399.345246341695	891.508013691928	360.851462811386	910.664360099244	0.309365331216108	0.283796281815322	0.038206634400565	0.166500196997894	0.321045643096056	0.169616421056446	0.284037222222148
CARHR129560	0.90342	1	273.11008253011	139.476092058895	899.559042689474	804.26636158825	0.661946762520985	0.527964332748525	0.0841632603524202	8.21144250861951e-07	5.79580407777077e-06	1.18988143106503e-06	7.1220014721422e-06
CARHR129570	1	1	4.73998307986705	8.83685776318885	9.6396826941007	1.55113177084793	0.349122681385147	0.861392414671308	NA	0.0214160721496837	0.059305195796776	0.0306124103763005	0.0697919742873008
CARHR129590	0.37238	1	883.894118183624	20.0115074247076	240.957533080984	37.4683154436268	0.977861065516392	0.865428028172769	0.0616817215648202	9.50155448422058e-12	1.16804905755619e-10	8.14144761907205e-14	1.00789902246729e-12
CARHR129600	0.9994	1	1015.97471487507	1186.13937295067	1003.61451201604	1243.63197356986	0.461363341932111	0.446597433104621	0.0613258304628069	0.335275220210277	0.556088967359044	0.337565603611067	0.485025524790302
CARHR129610	1	1	9.36652605318253	0	0	0	1	NA	NA	1	1	NA	NA
CARHR129620	0.90895	1	792.92343997815	218.911418458416	1100.12296236914	271.042788330246	0.783649064238935	0.802326751385093	0.0661888796589683	0.281613964601692	0.485273132322633	0.287392709936269	0.428438709968112
CARHR129630	0.19954	1	382.759683874048	353.986886246021	221.496515742578	555.263787512584	0.519526930151394	0.285154268072602	0.133982725608374	9.36757409683902e-21	2.1344544629995e-19	2.17864960167341e-20	4.17501808809618e-19
CARHR129640	0.76302	1	462.616420491643	1157.4062433461	1211.98989696716	1998.30190548143	0.285561696646719	0.377532626798205	0.0813355789163515	2.18723863903503e-10	2.35677159378754e-09	2.8065051971101e-10	2.5751313579538e-09
CARHR129650	0.86187	1	300.248980057393	103.720325213056	543.053115004932	200.722372145093	0.743247014414579	0.730130428317536	0.0787575401033087	0.674862733637342	0.927068244635906	0.68127626611466	0.811321470470906
CARHR129660	0.9916	1	53.5186986055385	59.2340364116627	41.2387887401533	39.5308719773462	0.474655436051053	0.510572761774874	0.114525176110382	0.771224949767594	1	0.728527829607069	0.848479481859376
CARHR129680	1	1	2.9407931008497	25.6805913990131	7.50124632183256	16.8749376029014	0.102748107830486	0.307728492080388	NA	0.08796878847886	0.191944909617795	0.127671221212697	0.226299106137827
CARHR129690	0.97451	1	439.911306057094	239.911296818668	727.755536062874	322.990307737718	0.647097204765179	0.692608531698352	0.124774957267153	0.0519386256207978	0.124504205977753	0.0547085336034227	0.113654260008207
CARHR129700	0.99838	1	347.270288872641	396.48545362911	239.192702047815	297.696692324744	0.466914430407673	0.445515788829001	0.0401383279917124	0.460023671294443	0.704728290676178	0.482945987270483	0.632633848916013
CARHR129710	0.82762	1	200.185662938903	220.538363190963	82.0893799866469	53.8613156278881	0.475812291445203	0.603817285491479	0.117624331101515	0.010356814082056	0.0317932862496066	0.0125374246904113	0.0327054802890649
CARHR129730	0.79928	1	371.971041908616	247.580107905895	243.63504642538	222.27666761478	0.600387945402057	0.522921057967604	0.109597043064529	0.0133120508613933	0.0395828465610735	0.012854939004391	0.0334544820741062
CARHR129760	1	1	2.4007208348248	0	0	0	1	NA	NA	1	1	NA	NA
CARHR129770	0.57465	1	304.437894609155	339.141371320009	185.934795803837	408.28813690754	0.473038692708076	0.312904106469665	0.108738359437845	1.09663844057674e-08	9.89833788416278e-08	1.221154909705e-08	9.47841365253743e-08
CARHR129780	0.55558	1	4.21665839097626	13.7474022677474	12.9037161819084	4.82565368803474	0.234727463410595	0.727815837594108	0.375647067892135	0.00670954845158066	0.0218301876557113	0.00896886501621924	0.0245348644983398
CARHR129790	0.90836	1	0	38.7385108796443	2.85269267089262	61.877206805513	0	0.0440707106602636	0.0541315471134609	0.29004854368932	0.49657828362029	0.48098999081014	0.631344927670387
CARHR129800	0.63778	1	712.687880051774	718.885714948344	324.371093230668	450.524680573676	0.497835306924416	0.418599641650091	0.0452644964582984	0.000350511651275659	0.00157755967351242	0.000439725338797804	0.0016879856093088
CARHR129810	1	1	10.3121872223156	0	0	0	1	NA	NA	1	1	NA	NA
CARHR129820	1	1	0	0	0	2.43980101456289	NA	0	NA	1	1	NA	NA
CARHR129830	0.98249	1	501.590560378515	231.365521007996	421.249472847554	173.295755621313	0.68433917545192	0.708523847600961	0.0345381367696532	0.368356961949209	0.59731761729146	0.372432422421222	0.523137100034938
CARHR129840	0.67206	1	238.387932715875	696.641769404385	279.814246557944	521.269588694824	0.25495225678426	0.349294585965093	0.0632680850722045	1.97434441988049e-05	0.000113066511815141	2.33877271701877e-05	0.00011445888221664
CARHR129850	0.66977	1	613.974089535198	495.111950623963	236.336208607748	269.468196060565	0.553585625734762	0.467248221696939	0.0639082507904088	0.00150239267608141	0.00583873916339154	0.00152884748148911	0.00516566485452931
CARHR129860	0.10617	1	3598.54016262561	3713.63276500159	3971.34253765099	6887.35110835924	0.49213006834527	0.36572931027575	0.067486047758427	3.19239967553879e-64	2.59551767559714e-62	2.56158932960046e-64	1.7712951919435e-62
CARHR129890	0.55586	1	264.352019190436	84.0533097727977	232.116734523296	138.636176866696	0.758748495544201	0.626068541587618	0.0642541931679941	0.000143969215155984	0.000701192474270033	0.000166360327102787	0.000697103435182324
CARHR129900	1	1	8.14079225355439	10.5746629637312	5.42146387904944	9.12500326439331	0.434976983409709	0.372699695781001	NA	1	1	0.994477954336718	1
CARHR129920	0.87493	1	10426.8212771233	9362.33647549815	4857.92112548321	4871.25125501562	0.5268956570798	0.499314940212226	0.0241738021450359	8.65303947053877e-06	5.24361488412321e-05	8.77402430697213e-06	4.61168803602876e-05
CARHR129930	0.52385	1	1411.52337000951	204.668410000238	564.3524417347	121.563073371272	0.873363784835607	0.82277252709105	0.0661426327223136	0.00169754675453376	0.00651576243549939	0.00182104709930007	0.00604260841519681
CARHR129940	1	1	17.627794212917	26.4033068075844	133.155358877349	155.386349586171	0.400348703629039	0.461476989189533	NA	0.62623730387446	0.878131409836115	0.550880322100438	0.697621734903925
CARHR129950	0.06899	1	195.190945367893	92.9077079563951	802.679093944504	76.5597135367606	0.677514258104439	0.912925006397205	0.142851739370315	3.78146490375139e-20	8.38485151798759e-19	1.88925022285194e-22	4.01377389635344e-21
CARHR129960	0.956	1	357.268681953881	121.535106311066	368.034337232328	146.702499845677	0.746169288360321	0.71499514066555	0.0677177705493669	0.284592793636452	0.489267098327017	0.300925334307467	0.44445936243934
CARHR129970	1	1	24.3072984526011	0	9.95046372108975	0	1	1	NA	1	1	NA	NA
CARHR129980	0.88674	1	169.633912605386	312.802226787732	111.78393286671	430.405393292317	0.351619413957623	0.206171400788372	0.235233619895746	2.04977923781419e-07	1.58090052319237e-06	2.79908275463233e-07	1.83504394288909e-06
CARHR130000	0.28584	1	78.3477217702459	542.674953312437	395.861418538698	1261.55681863455	0.126159196618408	0.238842200272785	0.0711359019650214	9.35775625163202e-10	9.47875791340395e-09	5.17130130101157e-09	4.16498164128417e-08
CARHR130010	1	1	0	14.9458646812578	0	0	0	NA	NA	1	1	NA	NA
CARHR130020	1	1	6.75114198623345	13.2451784741645	0	0	0.337619213474992	NA	NA	1	1	NA	NA
CARHR130030	0.94385	1	497.359340671848	1049.94742045432	417.695288938962	1144.05330718269	0.321435511798487	0.267453602952639	0.0833073150877207	0.0010868550015575	0.00438418638478296	0.0011026656063267	0.00385795317776369
CARHR130040	0.92762	1	408.342357375805	489.518808707971	584.039151080685	568.517663726119	0.454794541517908	0.50673350205177	0.0527902518676901	0.0205695182158203	0.0572564050038086	0.0220026095887083	0.0528585809749338
CARHR130050	0.9248	1	3414.24729323178	2465.82030182333	3550.82052598734	2985.68284823535	0.580647626585622	0.54322935714993	0.0795497657325764	2.87194812187195e-05	0.00015953285322945	2.95574558981143e-05	0.000141754191182254
CARHR130060	0.87113	1	687.274836468119	570.536150219814	353.071690418138	340.521768801851	0.54640549632807	0.509047029963634	0.0529598252471898	0.117941397971045	0.243436307919079	0.124564748864107	0.221981224777572
CARHR130080	0.22597	1	267.679145445252	378.568731244642	224.516192689673	639.939501162892	0.414205067591579	0.259719722232479	0.0790907388445208	3.29848285336598e-10	3.47563259522078e-09	3.3173081962377e-10	3.01642834283894e-09
CARHR130090	0.97402	1	24.8003133355552	40.9385188073595	42.1012620161974	52.3907364866243	0.37725515539491	0.445553726064331	0.101328931358102	0.419314607174884	0.658312225509426	0.484253273659649	0.634072289925435
CARHR130100	0.20168	1	3623.42753990442	6340.86751455047	3665.88773033036	4514.92856133271	0.363641132674452	0.448107817072754	0.046756213172873	8.09189067081252e-31	2.8241356318426e-29	9.00159202977752e-31	2.69248277390681e-29
CARHR130110	1	1	11.4739944151486	18.6754858103684	0	32.989136059054	0.380570223079255	0	NA	8.87108871807007e-05	0.000448760424804751	0.00033028012303005	0.00129813579369451
CARHR130120	0.67149	1	304.439778490795	224.409608272833	622.68790552512	607.390291956032	0.575664425657859	0.506218146781405	0.0904322857380419	0.00789707185463724	0.0251525078331998	0.00871748228328217	0.023929982310003
CARHR130130	0.56905	1	132.470350636794	123.952442393269	159.443827867349	86.4298388722166	0.516609109008742	0.648478667852768	0.108685080649392	0.00280251992816258	0.0101387641560899	0.00368358120388003	0.011224800230188
CARHR130140	1	1	0	1.63249015319997	0	0	0	NA	NA	1	1	NA	NA
CARHR130150	0.79754	1	232.541038474937	77.5468511665674	159.204123381487	117.611403216896	0.749919768694546	0.5751271445567	0.150603793394741	7.56488361211619e-06	4.62863916335411e-05	1.08667456970504e-05	5.62867095547017e-05
CARHR130160	1	1	119.455047304728	312.387827333042	25.7832992198969	43.5121509709893	0.276616923238405	0.372077808122646	NA	0.11800410661361	0.2435189062931	0.137979646055473	0.241046862936104
CARHR130170	0.99904	1	602.630487768821	269.30673767898	248.059080935894	113.732565906509	0.691139763483923	0.685640708128204	0.0549922255608879	0.839488435035127	1	0.902528912435992	0.978618578676422
CARHR130190	0.98786	1	1089.47086095339	1249.14744027932	1908.10451694534	2366.89142228624	0.465860914702977	0.446340661855299	0.0952521313101768	0.134005480824548	0.270099881718292	0.133938821948746	0.235480608658148
CARHR130200	0.99792	1	7149.691660345	6875.32315737514	3807.15986667746	3687.21956980379	0.509781397971259	0.508002016570567	0.025407611612439	0.807785116992451	1	0.814638207598244	0.913886277427775
CARHR130210	1	1	0	3.53008554495378	4.76261511436774	0	0	1	NA	0.00793650793650794	0.0252294440683066	0.0300446911297249	0.068694085099972
CARHR130220	0.27054	1	221.367675007973	457.276431261211	506.616463048444	440.304444770853	0.326191111015363	0.535014549647185	0.157432074431353	5.26368348996455e-17	9.66464520347297e-16	1.05035603421091e-16	1.61605540085952e-15
CARHR130230	1	1	335.794220923869	343.567059626657	86.4766938486046	14.3656238229525	0.494279304012963	0.857543696390029	NA	1.07264499088182e-12	1.43447053484657e-11	1.76556469177348e-11	1.83792555721766e-10
